Mixture	AML_blast	CMP	GMP	HSC	LPC	LSC	MEP	MPP	RApos	P-value	Correlation	RMSE
GSM923703	0.135585089765437	0.249955428092376	0.136405914077944	0.302803327086913	0	0.0204021617155195	0.0351274831698683	0	0.119720596091942	0	0.651949641440592	0.758566120478907
GSM923704	0.153403704714409	0.107851526947419	0.209639723092433	0.370281394937927	0	0	0.158823650307811	0	0	0	0.771277838063695	0.636037729645002
GSM923705	0	0.0130484942756218	0.5750123888805	0	0.411939116843878	0	0	0	0	0	0.455245510659514	0.951430240469769
GSM923706	0.174064548288964	0.314505287938961	0.122763992732585	0.325165506190546	0	0.0612282371820329	0	0	0.00227242766691157	0	0.708848470885403	0.707474091194173
GSM923707	0.256038373248543	0.296518362992335	0.145715716030856	0.277791796761126	0.00817360748866288	0.0107440224881238	0	0	0.0050181209903534	0	0.736197055715743	0.682388601217943
GSM923708	0.113480751981049	0.250953151459557	0.190788312893207	0.224370333616737	0.220407450049451	0	0	0	0	0	0.598158359344832	0.809702462829568
GSM923709	0	0.247284627374794	0.169208727567293	0.2139631738457	0	0.123839715419329	0.120346525380881	0	0.125357230412003	0	0.762996710318285	0.645725656398916
GSM923710	0.0419427312128273	0.143502987698407	0.0156397247534376	0.0410973386713547	0.235204855832546	0.173960428403742	0.0742594615699089	0	0.274392471857776	0	0.505400211362061	0.864023147335184
GSM923711	0.308714180049394	0.171048346792467	0.0573654795676077	0.263197112094669	0.0712927584991385	0.0662639113145212	0.0199183840420761	0	0.0421998276401269	0	0.572152599855106	0.829009537835464
GSM923712	0.0963113242751024	0.188573571066364	0.166889276316583	0.201150299793082	0.129155525387489	0.0397435309932728	0.0890352606286362	0	0.0891412115394703	0	0.593599415271388	0.810890716890801
GSM923713	0.0539796365877784	0.14183347520396	0.290616140494217	0.280376529392493	0.104853446727447	0.0648448963258295	0.0280296998636942	0	0.0354661754045811	0	0.558067888699485	0.83258154645991
GSM923714	0	0.244134575320709	0.20310352210396	0.0699815074269512	0.323407591202961	0	0.00753625960778746	0	0.151836544337632	0	0.587721895632985	0.812215969370397
GSM923715	0.263363736617368	0.301623555288382	0.162986044847026	0.243698274008283	0	0	0	0	0.028328389238941	0	0.753013764376916	0.664561979736955
GSM923716	0.198957472620305	0.128518092891144	0	0.282407629006087	0	0	0.138500837537839	0	0.251615967944625	0	0.77399925714375	0.643658282370224
GSM923717	0.223088224748055	0.174290394341768	0.103685465891418	0.266078671917288	0	0.0783519640594112	0.058567392024501	0	0.0959378870175579	0	0.728398806744803	0.684601191675748
GSM923718	0.204161439322535	0.200656310453178	0.143903050793491	0.361126682761572	0	0.0692522257329369	0	0	0.0209002909362878	0	0.697683445699136	0.715494918915795
GSM923719	0.196230736545281	0.13738712156422	0.201006764797681	0.360610424392427	0	0.0524886879452351	0.0522762647551561	0	0	0	0.747572815898353	0.665943014672503
GSM923720	0.180386326556784	0.141762145378219	0.16082446384789	0.236382477700932	0.107244818474059	0.165125202144093	0.00827456589802278	0	0	0	0.514583536862282	0.866607688747128
GSM923721	0.331923965332229	0.105517999856182	0.168326746669927	0.259261196605935	0	0.0404382792508168	0.066541402224773	0	0.0279904100601378	0	0.76905054954607	0.63867117871222
GSM923722	0.337612746919169	0.344202667305101	0	0.214317693494194	0	0.0256646870270805	0.0378217143687067	0	0.0403804908857484	0	0.737553789243002	0.699471505726369
GSM923723	0.243253393611819	0.105179313365018	0.204642020421854	0.24267951772672	0.149403078944376	0	0.0548426759302135	0	0	0	0.627518279163333	0.781558295449241
GSM923724	0.175943368148571	0.183420485600651	0.292088649074658	0.300783766394067	0.00373198957457474	0.00121221839273871	0	0	0.0428195228147393	0	0.728897834466525	0.683321835038245
GSM923725	0.228267998083007	0.119306133518493	0.154206039214945	0.274230112321936	0	0.0226484670123204	0.100439051298897	0	0.100902198550402	0	0.786794467079277	0.621074385810663
GSM923726	0.175638005191986	0.302538251908812	0.0765209984859523	0.42191675482962	0.0228071368092688	0	0	0	0.000578852774360647	0	0.691339945393684	0.722325056856516
GSM923727	0.224592926561005	0.15822796887265	0	0.180035148725516	0	0	0.188670430027162	0	0.248473525813667	0	0.719047566628661	0.695453376039124
GSM923728	0.206828611858775	0.165969948207601	0	0.432139957409147	0.0108001942852916	0.020500990724958	0.0744213368108181	0	0.0893389607034094	0	0.530728574131335	0.852030658563839
GSM923729	0.126011079790109	0.291053827229763	0.118513906917414	0.307518040439095	0	0.0750011384601319	0	0	0.0819020071634876	0	0.695788204079477	0.71688192640494
GSM923730	0.344456198766218	0.165742517164345	0	0	0.0630538020046572	0	0.162576867465255	0.089296298782853	0.174874315816672	0	0.771055635436715	0.642044424566803
GSM923731	0.107671667248594	0.193911153404283	0.0517466221911432	0.301868282534382	0.141705858646159	0	0.156119971184805	0	0.046976444790633	0	0.728338484336166	0.684033529367878
GSM923732	0.205561487249693	0.277375268358314	0	0.0817185277219512	0.148997114729842	0	0.0990762730636232	0	0.187271328876577	0	0.781016496418832	0.624430327858809
GSM923733	0.169401014061561	0.25180184034659	0	0.250950146588876	0	0.0201761350411294	0.0858426876229332	0	0.221828176338911	0	0.713022932009954	0.6996716105025
GSM923734	0.161915978342809	0.319466256596048	0.00980977217126209	0.323181055630188	0.0896803879482714	0	0.0571767577190937	0	0.0387697915923279	0	0.705709282495812	0.710977156569268
GSM923735	0	0.426788641909431	0	0.192453387499751	0	0.222844076342327	0.06567819709219	0	0.0922356971563004	0	0.585682616569216	0.839012912153263
GSM923736	0.136587388570023	0.122242648088991	0	0.0885931578986552	0.0585559953072137	0.0257175728298481	0.318425822939848	0	0.249877414365421	0	0.596990886619134	0.835953445455829
GSM923737	0.262875391396029	0.374809218696847	0.00979781983251239	0.187613180147908	0	0.0988209533626263	0	0	0.0660834365640779	0	0.718293706007863	0.710130242844773
GSM923738	0.188579607956635	0.214717099250474	0	0.311630726957961	0.0665879494339407	0	0.102912739987433	0	0.115571876413556	0	0.735420042959128	0.676734856187759
GSM923739	0.152697093713036	0.334293871978625	0.0932455267184442	0.237289971273616	0.00444358996214217	0.0616918432815299	0	0	0.116338103072607	0	0.750129659862383	0.660265767337574
GSM923740	0.139197661565368	0.126780276022513	0.253544334270663	0.173868077435845	0	0.301201765745141	0.0054078849604695	0	0	0	0.714268714316382	0.699708215927214
GSM923741	0.120732705513765	0.178688477128494	0.357891881943983	0.216294910336083	0	0.124069297943776	0	0	0.00232272713389962	0	0.755441488172688	0.654135597038406
GSM923742	0.347566162842393	0.158096550992328	0.0605221855401595	0.267281864508078	0	0.037738153521725	0.114985089659595	0	0.013809992935721	0	0.7620768765055	0.649797641485019
GSM923743	0.223378524816462	0.152027229545128	0.265294240822848	0.265058481541993	0	0	0.00207926221144508	0	0.0921622610621235	0	0.740857343258519	0.671423604505675
GSM923744	0.229827380367878	0.179277405775806	0.237290772694673	0.216655476667069	0	0.122649108799417	0	0	0.014299855695156	0	0.78410033147695	0.621384931511936
GSM923745	0.161381686374707	0.117573741115721	0.150086359307027	0.415885245121078	0	0.044803871114112	0.0668043546681543	0	0.0434647422991998	0	0.767282449215171	0.656970471321444
GSM923746	0.0091530866219873	0.0615886056967095	0.430669641229638	0.308475362853795	0.19011330359787	0	0	0	0	0	0.704434918833435	0.711735187293398
GSM923747	0.141059896567889	0.176457463654094	0.202005658748014	0.304454531316706	0.0980816840727352	0	0	0	0.0779407656405618	0	0.734742492033387	0.683685779461709
GSM923748	0.21081806614015	0.125687086856766	0.270733008820069	0.262953820276133	0.0822755565014422	0	0.0222782958610571	0	0.0252541655443823	0	0.728387329256581	0.684338279358182
GSM923749	0.190229147312201	0.198689116619597	0.238859192441037	0.346287202539632	0	0	0	0	0.025935341087533	0	0.778703182999132	0.629763656632797
GSM923750	0.12533512925397	0.18607346731162	0.364427067034958	0.253983794690813	0.0418558008982405	0.0283247408103992	0	0	0	0	0.732653784598301	0.679765243905433
GSM923751	0.135927289117841	0.165033531373134	0.244038996853166	0.360652367803947	0.0943478148519127	0	0	0	0	0	0.668306496794385	0.742539505907546
GSM923752	0.12484592890105	0.175815684579429	0.28258071453219	0.278180091091226	0.108358125285173	0	0	0	0.0302194556109315	0	0.798171734038454	0.611538257303843
GSM923753	0.0919887886887544	0.157270656664205	0.326211706845775	0.333703251235649	0.066202752567457	0.0158806650520171	0	0	0.00874217894614266	0	0.752674622543886	0.662135485340353
GSM923754	0.224306706717495	0.120035457103331	0.260938416249398	0.286703361552905	0.0715799709669685	0	0.0364360874099031	0	0	0	0.751416946184519	0.659759876322922
GSM923755	0.0634756204669091	0.13445427271019	0.346584347975251	0.353754072290891	0.0836460975181058	0	0.0180855890386531	0	0	0	0.74755057040139	0.668440603319651
GSM923756	0	0.166448595872571	0.270767422216755	0.316249230479441	0	0.208788197285288	0.0377465541459441	0	0	0	0.554829958304187	0.834166040900522
GSM923757	0.101771826242877	0.107073318625108	0.389377387427287	0.304208815455258	0.0477846938629924	0	0.0497839583864766	0	0	0	0.71572206052673	0.696971808483211
GSM923758	0.1263847433015	0.305784362964942	0.208313277590678	0.305927099351669	0	0.00812590295858366	0	0	0.0454646138326273	0	0.712710921965792	0.703098486208795
GSM923759	0.231752910254276	0.149364272722674	0.23037023680407	0.331992031205715	0.0205945906043516	0	0.0359259584089131	0	0	0	0.765940567946793	0.643273509494526
GSM923760	0.18245098966927	0.129542819663422	0.278662609417403	0.279562323552646	0.129781257697259	0	0	0	0	0	0.730762939339919	0.683253346459238
GSM923761	0.0672982465073887	0.112374559350491	0.451137631164384	0.264091313710762	0	0.0316330502160299	0.0734651990509441	0	0	0	0.792170806763778	0.609442316311299
GSM923762	0.0234173418313823	0.0865550584801883	0.566222063925341	0.244111253705168	0.0677353578706645	0	0.0119589241872554	0	0	0	0.78174279888747	0.622570914009273
GSM923763	0.0696714035213973	0.0860674705547468	0.501163601350098	0.273688335460085	0	0.0358175146632464	0.0335916744504267	0	0	0	0.784793856511408	0.619596591278903
GSM923764	0.164713614535784	0.0785663065273055	0.45203576197486	0.165958333954633	0	0.057589510068243	0.0811364729391743	0	0	0	0.776901308042663	0.630301940883266
GSM923765	0.0731778791482186	0.0540907339321556	0.472675336492466	0.190841049223727	0	0.0602528357987629	0.14896216540467	0	0	0	0.750322492673869	0.663598244984398
