Mixture	AML_blast	CMP	GMP	HSC	LPC	LSC	MEP	MPP	RApos	P-value	Correlation	RMSE
TCGA-AB-2813	0	0.0921441446101472	0.396115442674245	0.238201955717277	0.262617338639478	0	0.0109211183588538	0	0	0	0.156603981761563	1.09892591962847
TCGA-AB-3009	0	0.0236732678463217	0.476731658921826	0.0141814522928796	0.485413620938973	0	0	0	0	0	0.676969761618997	0.736668292163897
TCGA-AB-3001	0	0.0639536802033837	0.554860688298752	0.200153692323311	0.108937499838957	0	0.0720944393355958	0	0	0	0.837916401100047	0.550613428259462
TCGA-AB-2856	0	0.0210459381276441	0.598787426879135	0.103816596295629	0.259682950610483	0	0.0166670880871087	0	0	0	0.584721978453196	0.82698173192187
TCGA-AB-3007	0	0.0970200631453295	0.423495183748641	0.213808061149227	0.230935953185995	0	0.0347407387708065	0	0	0	0.640819310730769	0.767497880895719
TCGA-AB-2823	0	0.0206655485283305	0.41131270270909	0.0491554345874725	0.498487874839505	0.0176047019175745	0.00277373741802793	0	0	0	0.657162384485753	0.753354111926297
TCGA-AB-2940	0.157671639410793	0.177971300655383	0.35418723675584	0.229568403771374	0	0.0425375033890333	0.0380639160175768	0	0	0	0.765285839456651	0.643936748145484
TCGA-AB-2938	0	0.149325188040298	0	0.0550653653011738	0.110650456690827	0.00710772342562519	0.677851266542076	0	0	0	0.781297943670024	0.80576925922182
TCGA-AB-3000	0	0.0238108455761135	0.560641895141776	0.167834917069959	0.137060804534662	0.0599156035834028	0.0507359340940878	0	0	0	0.743819805397558	0.667621726519301
TCGA-AB-2954	0	0	0.486649443773273	0	0.473757627991686	0	0	0.0395929282350402	0	0	0.354286850641802	1.00076248479308
TCGA-AB-3006	0	0.234235797839451	0.265621241706708	0.256375587859794	0.205730388906682	0.0091735383996136	0.0288634452877515	0	0	0	0.396001497898662	0.963996717593334
TCGA-AB-2899	0.0807338455340284	0.209456340528906	0	0.344506257767512	0.0941604067849324	0	0.00609281535206182	0	0.26505033403256	0	0.122900129671232	1.07663201588321
TCGA-AB-2825	0.0834295191325312	0	0.140444647296011	0.0638916807614689	0.712234152809989	0	0	0	0	0	0.0620938676193734	1.15997565880892
